"activity" "subjectid" "means" "measures"
"WALKING" 5 -0.699976372277643 "fBodyBodyGyroMag-std()"
"WALKING" 5 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"WALKING" 5 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"WALKING" 5 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"WALKING" 5 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING" 6 0.274347260646063 "tBodyAcc-mean()-X"
"WALKING" 6 -0.0177434918458972 "tBodyAcc-mean()-Y"
"WALKING" 6 -0.108925032737064 "tBodyAcc-mean()-Z"
"WALKING" 6 -0.607783818968688 "tBodyAcc-std()-X"
"WALKING" 6 -0.510191378479501 "tBodyAcc-std()-Y"
"WALKING" 6 -0.61306429934125 "tBodyAcc-std()-Z"
"WALKING" 6 0.669226222373046 "tGravityAcc-mean()-X"
"WALKING" 6 0.00403879092060517 "tGravityAcc-mean()-Y"
"WALKING" 6 0.0921508600211059 "tGravityAcc-mean()-Z"
"WALKING" 6 -0.965207115039421 "tGravityAcc-std()-X"
"WALKING" 6 -0.95440802665318 "tGravityAcc-std()-Y"
"WALKING" 6 -0.938900969424022 "tGravityAcc-std()-Z"
"WALKING" 6 0.0789381220355816 "tBodyAccJerk-mean()-X"
"WALKING" 6 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"WALKING" 6 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"WALKING" 6 -0.63978102073413 "tBodyAccJerk-std()-X"
"WALKING" 6 -0.607971599340832 "tBodyAccJerk-std()-Y"
"WALKING" 6 -0.762820240449202 "tBodyAccJerk-std()-Z"
"WALKING" 6 -0.0309824871713436 "tBodyGyro-mean()-X"
"WALKING" 6 -0.0747194855994359 "tBodyGyro-mean()-Y"
"WALKING" 6 0.088357304227173 "tBodyGyro-mean()-Z"
"WALKING" 6 -0.721192598029789 "tBodyGyro-std()-X"
"WALKING" 6 -0.682653506899942 "tBodyGyro-std()-Y"
"WALKING" 6 -0.653665674372188 "tBodyGyro-std()-Z"
"WALKING" 6 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"WALKING" 6 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"WALKING" 6 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"WALKING" 6 -0.731348533131935 "tBodyGyroJerk-std()-X"
"WALKING" 6 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"WALKING" 6 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"WALKING" 6 -0.54822165976717 "tBodyAccMag-mean()"
"WALKING" 6 -0.591225327146546 "tBodyAccMag-std()"
"WALKING" 6 -0.54822165976717 "tGravityAccMag-mean()"
"WALKING" 6 -0.591225327146546 "tGravityAccMag-std()"
"WALKING" 6 -0.649417950650692 "tBodyAccJerkMag-mean()"
"WALKING" 6 -0.627762945785391 "tBodyAccJerkMag-std()"
"WALKING" 6 -0.60524856977632 "tBodyGyroMag-mean()"
"WALKING" 6 -0.662533062898382 "tBodyGyroMag-std()"
"WALKING" 6 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"WALKING" 6 -0.77799317279698 "tBodyGyroJerkMag-std()"
"WALKING" 6 -0.622761658493734 "fBodyAcc-mean()-X"
"WALKING" 6 -0.53749328145871 "fBodyAcc-mean()-Y"
"WALKING" 6 -0.665033506271952 "fBodyAcc-mean()-Z"
"WALKING" 6 -0.603356276555826 "fBodyAcc-std()-X"
"WALKING" 6 -0.528420009576204 "fBodyAcc-std()-Y"
"WALKING" 6 -0.617874813333395 "fBodyAcc-std()-Z"
"WALKING" 6 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"WALKING" 6 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"WALKING" 6 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"WALKING" 6 -0.656713524546605 "fBodyAccJerk-mean()-X"
"WALKING" 6 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"WALKING" 6 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"WALKING" 6 -0.654979816705833 "fBodyAccJerk-std()-X"
"WALKING" 6 -0.612243590244114 "fBodyAccJerk-std()-Y"
"WALKING" 6 -0.780928428167213 "fBodyAccJerk-std()-Z"
"WALKING" 6 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"WALKING" 6 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"WALKING" 6 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"WALKING" 6 -0.672094306818974 "fBodyGyro-mean()-X"
"WALKING" 6 -0.70621663959074 "fBodyGyro-mean()-Y"
"WALKING" 6 -0.644192752866115 "fBodyGyro-mean()-Z"
"WALKING" 6 -0.738594816501343 "fBodyGyro-std()-X"
"WALKING" 6 -0.674226934551517 "fBodyGyro-std()-Y"
"WALKING" 6 -0.690446312501126 "fBodyGyro-std()-Z"
"WALKING" 6 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"WALKING" 6 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"WALKING" 6 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"WALKING" 6 -0.585962696268539 "fBodyAccMag-mean()"
"WALKING" 6 -0.659531216655476 "fBodyAccMag-std()"
"WALKING" 6 0.0768760112631957 "fBodyAccMag-meanFreq()"
"WALKING" 6 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"WALKING" 6 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"WALKING" 6 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"WALKING" 6 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"WALKING" 6 -0.699976372277643 "fBodyBodyGyroMag-std()"
"WALKING" 6 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"WALKING" 6 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"WALKING" 6 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"WALKING" 6 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING" 7 0.274347260646063 "tBodyAcc-mean()-X"
"WALKING" 7 -0.0177434918458972 "tBodyAcc-mean()-Y"
"WALKING" 7 -0.108925032737064 "tBodyAcc-mean()-Z"
"WALKING" 7 -0.607783818968688 "tBodyAcc-std()-X"
"WALKING" 7 -0.510191378479501 "tBodyAcc-std()-Y"
"WALKING" 7 -0.61306429934125 "tBodyAcc-std()-Z"
"WALKING" 7 0.669226222373046 "tGravityAcc-mean()-X"
"WALKING" 7 0.00403879092060517 "tGravityAcc-mean()-Y"
"WALKING" 7 0.0921508600211059 "tGravityAcc-mean()-Z"
"WALKING" 7 -0.965207115039421 "tGravityAcc-std()-X"
"WALKING" 7 -0.95440802665318 "tGravityAcc-std()-Y"
"WALKING" 7 -0.938900969424022 "tGravityAcc-std()-Z"
"WALKING" 7 0.0789381220355816 "tBodyAccJerk-mean()-X"
"WALKING" 7 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"WALKING" 7 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"WALKING" 7 -0.63978102073413 "tBodyAccJerk-std()-X"
"WALKING" 7 -0.607971599340832 "tBodyAccJerk-std()-Y"
"WALKING" 7 -0.762820240449202 "tBodyAccJerk-std()-Z"
"WALKING" 7 -0.0309824871713436 "tBodyGyro-mean()-X"
"WALKING" 7 -0.0747194855994359 "tBodyGyro-mean()-Y"
"WALKING" 7 0.088357304227173 "tBodyGyro-mean()-Z"
"WALKING" 7 -0.721192598029789 "tBodyGyro-std()-X"
"WALKING" 7 -0.682653506899942 "tBodyGyro-std()-Y"
"WALKING" 7 -0.653665674372188 "tBodyGyro-std()-Z"
"WALKING" 7 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"WALKING" 7 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"WALKING" 7 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"WALKING" 7 -0.731348533131935 "tBodyGyroJerk-std()-X"
"WALKING" 7 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"WALKING" 7 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"WALKING" 7 -0.54822165976717 "tBodyAccMag-mean()"
"WALKING" 7 -0.591225327146546 "tBodyAccMag-std()"
"WALKING" 7 -0.54822165976717 "tGravityAccMag-mean()"
"WALKING" 7 -0.591225327146546 "tGravityAccMag-std()"
"WALKING" 7 -0.649417950650692 "tBodyAccJerkMag-mean()"
"WALKING" 7 -0.627762945785391 "tBodyAccJerkMag-std()"
"WALKING" 7 -0.60524856977632 "tBodyGyroMag-mean()"
"WALKING" 7 -0.662533062898382 "tBodyGyroMag-std()"
"WALKING" 7 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"WALKING" 7 -0.77799317279698 "tBodyGyroJerkMag-std()"
"WALKING" 7 -0.622761658493734 "fBodyAcc-mean()-X"
"WALKING" 7 -0.53749328145871 "fBodyAcc-mean()-Y"
"WALKING" 7 -0.665033506271952 "fBodyAcc-mean()-Z"
"WALKING" 7 -0.603356276555826 "fBodyAcc-std()-X"
"WALKING" 7 -0.528420009576204 "fBodyAcc-std()-Y"
"WALKING" 7 -0.617874813333395 "fBodyAcc-std()-Z"
"WALKING" 7 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"WALKING" 7 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"WALKING" 7 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"WALKING" 7 -0.656713524546605 "fBodyAccJerk-mean()-X"
"WALKING" 7 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"WALKING" 7 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"WALKING" 7 -0.654979816705833 "fBodyAccJerk-std()-X"
"WALKING" 7 -0.612243590244114 "fBodyAccJerk-std()-Y"
"WALKING" 7 -0.780928428167213 "fBodyAccJerk-std()-Z"
"WALKING" 7 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"WALKING" 7 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"WALKING" 7 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"WALKING" 7 -0.672094306818974 "fBodyGyro-mean()-X"
"WALKING" 7 -0.70621663959074 "fBodyGyro-mean()-Y"
"WALKING" 7 -0.644192752866115 "fBodyGyro-mean()-Z"
"WALKING" 7 -0.738594816501343 "fBodyGyro-std()-X"
"WALKING" 7 -0.674226934551517 "fBodyGyro-std()-Y"
"WALKING" 7 -0.690446312501126 "fBodyGyro-std()-Z"
"WALKING" 7 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"WALKING" 7 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"WALKING" 7 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"WALKING" 7 -0.585962696268539 "fBodyAccMag-mean()"
"WALKING" 7 -0.659531216655476 "fBodyAccMag-std()"
"WALKING" 7 0.0768760112631957 "fBodyAccMag-meanFreq()"
"WALKING" 7 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"WALKING" 7 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"WALKING" 7 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"WALKING" 7 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"WALKING" 7 -0.699976372277643 "fBodyBodyGyroMag-std()"
"WALKING" 7 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"WALKING" 7 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"WALKING" 7 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"WALKING" 7 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING" 8 0.274347260646063 "tBodyAcc-mean()-X"
"WALKING" 8 -0.0177434918458972 "tBodyAcc-mean()-Y"
"WALKING" 8 -0.108925032737064 "tBodyAcc-mean()-Z"
"WALKING" 8 -0.607783818968688 "tBodyAcc-std()-X"
"WALKING" 8 -0.510191378479501 "tBodyAcc-std()-Y"
"WALKING" 8 -0.61306429934125 "tBodyAcc-std()-Z"
"WALKING" 8 0.669226222373046 "tGravityAcc-mean()-X"
"WALKING" 8 0.00403879092060517 "tGravityAcc-mean()-Y"
"WALKING" 8 0.0921508600211059 "tGravityAcc-mean()-Z"
"WALKING" 8 -0.965207115039421 "tGravityAcc-std()-X"
"WALKING" 8 -0.95440802665318 "tGravityAcc-std()-Y"
"WALKING" 8 -0.938900969424022 "tGravityAcc-std()-Z"
"WALKING" 8 0.0789381220355816 "tBodyAccJerk-mean()-X"
"WALKING" 8 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"WALKING" 8 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"WALKING" 8 -0.63978102073413 "tBodyAccJerk-std()-X"
"WALKING" 8 -0.607971599340832 "tBodyAccJerk-std()-Y"
"WALKING" 8 -0.762820240449202 "tBodyAccJerk-std()-Z"
"WALKING" 8 -0.0309824871713436 "tBodyGyro-mean()-X"
"WALKING" 8 -0.0747194855994359 "tBodyGyro-mean()-Y"
"WALKING" 8 0.088357304227173 "tBodyGyro-mean()-Z"
"WALKING" 8 -0.721192598029789 "tBodyGyro-std()-X"
"WALKING" 8 -0.682653506899942 "tBodyGyro-std()-Y"
"WALKING" 8 -0.653665674372188 "tBodyGyro-std()-Z"
"WALKING" 8 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"WALKING" 8 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"WALKING" 8 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"WALKING" 8 -0.731348533131935 "tBodyGyroJerk-std()-X"
"WALKING" 8 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"WALKING" 8 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"WALKING" 8 -0.54822165976717 "tBodyAccMag-mean()"
"WALKING" 8 -0.591225327146546 "tBodyAccMag-std()"
"WALKING" 8 -0.54822165976717 "tGravityAccMag-mean()"
"WALKING" 8 -0.591225327146546 "tGravityAccMag-std()"
"WALKING" 8 -0.649417950650692 "tBodyAccJerkMag-mean()"
"WALKING" 8 -0.627762945785391 "tBodyAccJerkMag-std()"
"WALKING" 8 -0.60524856977632 "tBodyGyroMag-mean()"
"WALKING" 8 -0.662533062898382 "tBodyGyroMag-std()"
"WALKING" 8 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"WALKING" 8 -0.77799317279698 "tBodyGyroJerkMag-std()"
"WALKING" 8 -0.622761658493734 "fBodyAcc-mean()-X"
"WALKING" 8 -0.53749328145871 "fBodyAcc-mean()-Y"
"WALKING" 8 -0.665033506271952 "fBodyAcc-mean()-Z"
"WALKING" 8 -0.603356276555826 "fBodyAcc-std()-X"
"WALKING" 8 -0.528420009576204 "fBodyAcc-std()-Y"
"WALKING" 8 -0.617874813333395 "fBodyAcc-std()-Z"
"WALKING" 8 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"WALKING" 8 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"WALKING" 8 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"WALKING" 8 -0.656713524546605 "fBodyAccJerk-mean()-X"
"WALKING" 8 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"WALKING" 8 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"WALKING" 8 -0.654979816705833 "fBodyAccJerk-std()-X"
"WALKING" 8 -0.612243590244114 "fBodyAccJerk-std()-Y"
"WALKING" 8 -0.780928428167213 "fBodyAccJerk-std()-Z"
"WALKING" 8 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"WALKING" 8 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"WALKING" 8 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"WALKING" 8 -0.672094306818974 "fBodyGyro-mean()-X"
"WALKING" 8 -0.70621663959074 "fBodyGyro-mean()-Y"
"WALKING" 8 -0.644192752866115 "fBodyGyro-mean()-Z"
"WALKING" 8 -0.738594816501343 "fBodyGyro-std()-X"
"WALKING" 8 -0.674226934551517 "fBodyGyro-std()-Y"
"WALKING" 8 -0.690446312501126 "fBodyGyro-std()-Z"
"WALKING" 8 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"WALKING" 8 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"WALKING" 8 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"WALKING" 8 -0.585962696268539 "fBodyAccMag-mean()"
"WALKING" 8 -0.659531216655476 "fBodyAccMag-std()"
"WALKING" 8 0.0768760112631957 "fBodyAccMag-meanFreq()"
"WALKING" 8 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"WALKING" 8 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"WALKING" 8 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"WALKING" 8 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"WALKING" 8 -0.699976372277643 "fBodyBodyGyroMag-std()"
"WALKING" 8 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"WALKING" 8 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"WALKING" 8 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"WALKING" 8 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING" 9 0.274347260646063 "tBodyAcc-mean()-X"
"WALKING" 9 -0.0177434918458972 "tBodyAcc-mean()-Y"
"WALKING" 9 -0.108925032737064 "tBodyAcc-mean()-Z"
"WALKING" 9 -0.607783818968688 "tBodyAcc-std()-X"
"WALKING" 9 -0.510191378479501 "tBodyAcc-std()-Y"
"WALKING" 9 -0.61306429934125 "tBodyAcc-std()-Z"
"WALKING" 9 0.669226222373046 "tGravityAcc-mean()-X"
"WALKING" 9 0.00403879092060517 "tGravityAcc-mean()-Y"
"WALKING" 9 0.0921508600211059 "tGravityAcc-mean()-Z"
"WALKING" 9 -0.965207115039421 "tGravityAcc-std()-X"
"WALKING" 9 -0.95440802665318 "tGravityAcc-std()-Y"
"WALKING" 9 -0.938900969424022 "tGravityAcc-std()-Z"
"WALKING" 9 0.0789381220355816 "tBodyAccJerk-mean()-X"
"WALKING" 9 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"WALKING" 9 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"WALKING" 9 -0.63978102073413 "tBodyAccJerk-std()-X"
"WALKING" 9 -0.607971599340832 "tBodyAccJerk-std()-Y"
"WALKING" 9 -0.762820240449202 "tBodyAccJerk-std()-Z"
"WALKING" 9 -0.0309824871713436 "tBodyGyro-mean()-X"
"WALKING" 9 -0.0747194855994359 "tBodyGyro-mean()-Y"
"WALKING" 9 0.088357304227173 "tBodyGyro-mean()-Z"
"WALKING" 9 -0.721192598029789 "tBodyGyro-std()-X"
"WALKING" 9 -0.682653506899942 "tBodyGyro-std()-Y"
"WALKING" 9 -0.653665674372188 "tBodyGyro-std()-Z"
"WALKING" 9 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"WALKING" 9 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"WALKING" 9 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"WALKING" 9 -0.731348533131935 "tBodyGyroJerk-std()-X"
"WALKING" 9 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"WALKING" 9 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"WALKING" 9 -0.54822165976717 "tBodyAccMag-mean()"
"WALKING" 9 -0.591225327146546 "tBodyAccMag-std()"
"WALKING" 9 -0.54822165976717 "tGravityAccMag-mean()"
"WALKING" 9 -0.591225327146546 "tGravityAccMag-std()"
"WALKING" 9 -0.649417950650692 "tBodyAccJerkMag-mean()"
"WALKING" 9 -0.627762945785391 "tBodyAccJerkMag-std()"
"WALKING" 9 -0.60524856977632 "tBodyGyroMag-mean()"
"WALKING" 9 -0.662533062898382 "tBodyGyroMag-std()"
"WALKING" 9 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"WALKING" 9 -0.77799317279698 "tBodyGyroJerkMag-std()"
"WALKING" 9 -0.622761658493734 "fBodyAcc-mean()-X"
"WALKING" 9 -0.53749328145871 "fBodyAcc-mean()-Y"
"WALKING" 9 -0.665033506271952 "fBodyAcc-mean()-Z"
"WALKING" 9 -0.603356276555826 "fBodyAcc-std()-X"
"WALKING" 9 -0.528420009576204 "fBodyAcc-std()-Y"
"WALKING" 9 -0.617874813333395 "fBodyAcc-std()-Z"
"WALKING" 9 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"WALKING" 9 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"WALKING" 9 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"WALKING" 9 -0.656713524546605 "fBodyAccJerk-mean()-X"
"WALKING" 9 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"WALKING" 9 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"WALKING" 9 -0.654979816705833 "fBodyAccJerk-std()-X"
"WALKING" 9 -0.612243590244114 "fBodyAccJerk-std()-Y"
"WALKING" 9 -0.780928428167213 "fBodyAccJerk-std()-Z"
"WALKING" 9 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"WALKING" 9 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"WALKING" 9 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"WALKING" 9 -0.672094306818974 "fBodyGyro-mean()-X"
"WALKING" 9 -0.70621663959074 "fBodyGyro-mean()-Y"
"WALKING" 9 -0.644192752866115 "fBodyGyro-mean()-Z"
"WALKING" 9 -0.738594816501343 "fBodyGyro-std()-X"
"WALKING" 9 -0.674226934551517 "fBodyGyro-std()-Y"
"WALKING" 9 -0.690446312501126 "fBodyGyro-std()-Z"
"WALKING" 9 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"WALKING" 9 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"WALKING" 9 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"WALKING" 9 -0.585962696268539 "fBodyAccMag-mean()"
"WALKING" 9 -0.659531216655476 "fBodyAccMag-std()"
"WALKING" 9 0.0768760112631957 "fBodyAccMag-meanFreq()"
"WALKING" 9 -0.620789916331592 "fBodyBodyAccJerkMag-mean()"
"WALKING" 9 -0.640076803144351 "fBodyBodyAccJerkMag-std()"
"WALKING" 9 0.173219742700723 "fBodyBodyAccJerkMag-meanFreq()"
"WALKING" 9 -0.697411069729937 "fBodyBodyGyroMag-mean()"
"WALKING" 9 -0.699976372277643 "fBodyBodyGyroMag-std()"
"WALKING" 9 -0.0415636227771787 "fBodyBodyGyroMag-meanFreq()"
"WALKING" 9 -0.779767633083527 "fBodyBodyGyroJerkMag-mean()"
"WALKING" 9 -0.792190209274884 "fBodyBodyGyroJerkMag-std()"
"WALKING" 9 0.126707820497791 "fBodyBodyGyroJerkMag-meanFreq()"
"WALKING" 10 0.274347260646063 "tBodyAcc-mean()-X"
"WALKING" 10 -0.0177434918458972 "tBodyAcc-mean()-Y"
"WALKING" 10 -0.108925032737064 "tBodyAcc-mean()-Z"
"WALKING" 10 -0.607783818968688 "tBodyAcc-std()-X"
"WALKING" 10 -0.510191378479501 "tBodyAcc-std()-Y"
"WALKING" 10 -0.61306429934125 "tBodyAcc-std()-Z"
"WALKING" 10 0.669226222373046 "tGravityAcc-mean()-X"
"WALKING" 10 0.00403879092060517 "tGravityAcc-mean()-Y"
"WALKING" 10 0.0921508600211059 "tGravityAcc-mean()-Z"
"WALKING" 10 -0.965207115039421 "tGravityAcc-std()-X"
"WALKING" 10 -0.95440802665318 "tGravityAcc-std()-Y"
"WALKING" 10 -0.938900969424022 "tGravityAcc-std()-Z"
"WALKING" 10 0.0789381220355816 "tBodyAccJerk-mean()-X"
"WALKING" 10 0.0079481069090025 "tBodyAccJerk-mean()-Y"
"WALKING" 10 -0.00467469823628666 "tBodyAccJerk-mean()-Z"
"WALKING" 10 -0.63978102073413 "tBodyAccJerk-std()-X"
"WALKING" 10 -0.607971599340832 "tBodyAccJerk-std()-Y"
"WALKING" 10 -0.762820240449202 "tBodyAccJerk-std()-Z"
"WALKING" 10 -0.0309824871713436 "tBodyGyro-mean()-X"
"WALKING" 10 -0.0747194855994359 "tBodyGyro-mean()-Y"
"WALKING" 10 0.088357304227173 "tBodyGyro-mean()-Z"
"WALKING" 10 -0.721192598029789 "tBodyGyro-std()-X"
"WALKING" 10 -0.682653506899942 "tBodyGyro-std()-Y"
"WALKING" 10 -0.653665674372188 "tBodyGyro-std()-Z"
"WALKING" 10 -0.0967092754729682 "tBodyGyroJerk-mean()-X"
"WALKING" 10 -0.0423181079782632 "tBodyGyroJerk-mean()-Y"
"WALKING" 10 -0.0548303497968374 "tBodyGyroJerk-mean()-Z"
"WALKING" 10 -0.731348533131935 "tBodyGyroJerk-std()-X"
"WALKING" 10 -0.786062320321895 "tBodyGyroJerk-std()-Y"
"WALKING" 10 -0.739932395222129 "tBodyGyroJerk-std()-Z"
"WALKING" 10 -0.54822165976717 "tBodyAccMag-mean()"
"WALKING" 10 -0.591225327146546 "tBodyAccMag-std()"
"WALKING" 10 -0.54822165976717 "tGravityAccMag-mean()"
"WALKING" 10 -0.591225327146546 "tGravityAccMag-std()"
"WALKING" 10 -0.649417950650692 "tBodyAccJerkMag-mean()"
"WALKING" 10 -0.627762945785391 "tBodyAccJerkMag-std()"
"WALKING" 10 -0.60524856977632 "tBodyGyroMag-mean()"
"WALKING" 10 -0.662533062898382 "tBodyGyroMag-std()"
"WALKING" 10 -0.762137610987416 "tBodyGyroJerkMag-mean()"
"WALKING" 10 -0.77799317279698 "tBodyGyroJerkMag-std()"
"WALKING" 10 -0.622761658493734 "fBodyAcc-mean()-X"
"WALKING" 10 -0.53749328145871 "fBodyAcc-mean()-Y"
"WALKING" 10 -0.665033506271952 "fBodyAcc-mean()-Z"
"WALKING" 10 -0.603356276555826 "fBodyAcc-std()-X"
"WALKING" 10 -0.528420009576204 "fBodyAcc-std()-Y"
"WALKING" 10 -0.617874813333395 "fBodyAcc-std()-Z"
"WALKING" 10 -0.2214691368263 "fBodyAcc-meanFreq()-X"
"WALKING" 10 0.015400588735675 "fBodyAcc-meanFreq()-Y"
"WALKING" 10 0.0473098698476722 "fBodyAcc-meanFreq()-Z"
"WALKING" 10 -0.656713524546605 "fBodyAccJerk-mean()-X"
"WALKING" 10 -0.628961179980356 "fBodyAccJerk-mean()-Y"
"WALKING" 10 -0.743608246170053 "fBodyAccJerk-mean()-Z"
"WALKING" 10 -0.654979816705833 "fBodyAccJerk-std()-X"
"WALKING" 10 -0.612243590244114 "fBodyAccJerk-std()-Y"
"WALKING" 10 -0.780928428167213 "fBodyAccJerk-std()-Z"
"WALKING" 10 -0.0477062917542325 "fBodyAccJerk-meanFreq()-X"
"WALKING" 10 -0.213392904926883 "fBodyAccJerk-meanFreq()-Y"
"WALKING" 10 -0.123828014584147 "fBodyAccJerk-meanFreq()-Z"
"WALKING" 10 -0.672094306818974 "fBodyGyro-mean()-X"
"WALKING" 10 -0.70621663959074 "fBodyGyro-mean()-Y"
"WALKING" 10 -0.644192752866115 "fBodyGyro-mean()-Z"
"WALKING" 10 -0.738594816501343 "fBodyGyro-std()-X"
"WALKING" 10 -0.674226934551517 "fBodyGyro-std()-Y"
"WALKING" 10 -0.690446312501126 "fBodyGyro-std()-Z"
"WALKING" 10 -0.101042702224631 "fBodyGyro-meanFreq()-X"
"WALKING" 10 -0.174277577553958 "fBodyGyro-meanFreq()-Y"
"WALKING" 10 -0.0513928953203266 "fBodyGyro-meanFreq()-Z"
"WALKING" 10 -0.585962696268539 "fBodyAccMag-mean()"
"WALKING" 10 -0.659531216655476 "fBodyAccMag-std()"
"WALKING" 10 0.0768760112631957 "fBodyAccMag-meanFreq()"
